"","주요증상","주소","질문제목","질문내용","답변내용"
"931","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000235231"," 왼쪽 가슴통증","40대중반 남자 입니다.찬음료 마시면 왼쪽 가슴통증있습니다.  그래서 병원가서 엑스레이.심전도검사 받고 3주째 약먹고 있는데 별 기미가 없습니다.어떻게 해야할까요?","안녕하세요, 하이닥 한방과 상담의 최동기 입니다. 찬음료를 언급하신것으로 보아 다른 종류의 음식은 괜찮은것 같군요. 좀더 자세한 상담을 해봐야 알겠지만, 구조적인 문제나 실질장기의 문제는 아닌 것으로 보입니다.  자율신경계통의 기능이상으로 보거나 감각신경이 예민한 상태, 일종의 과민반응으로 봐야 할 것 같습니다. 한의학적으로는 쉽게 해석이 될 수도 있습니다.  몸을 구성하는 물질중에 기라는 것이 있는데, 기는 한,열,온,량으로 나뉘어집니다.  몸의 어떤 부위가 한기에 상하면, 같은 기운이 들어올때 통증같은 거부반응을 보일 수 있습니다.  스트레스로 인한 심장기운이 허해지거나, 감기후유증 등으로 인해 폐기가 허해질때도 나타날 수 있으며, 비위기가 허해져서 찬물에 통증이 나타날 수도 있습니다. 수많은 가능성이 있으니, 자세한 진료를 받아보시고 치료받아 보시길 바랍니다. 질문에 답변이 되었기를 바랍니다. 감사합니다. "
"932","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000403396"," 얼마전부터 오른쪽 가슴아래에 콕콕 찌르는 듯한 통증이 생겼어요.","25세여성입니다. 얼마전부터 오른쪽 가슴아래에 콕콕 찌르는 듯한 통증이 생겼어요. 처음엔 숨을 크게 쉴때만 그랬는데 지금은 지속적으로 통증이있네요. 병원에 가봐야하나요?","안녕하세요, 하이닥 내과 상담의 김소연 입니다. 오른쪽 가슴 아래라는 것이 유방 쪽과는 관련이 없으신가요 ? 보통 호르몬 주기에따라 유방통이 있을수 도 있습니다. 유방이 아니고 옆구리 부위에 가깝다면 폐나 갈비뼈 문제일수 있구요. . 본인이 기억하기에 부딪힌적이나 그런적이 없으시다면가슴 엑스레이를 찍어보시고 안되면 가슴 CT 를 찍어보는게 좋겠습니다. 증상이 지속되면 검사를 받아보시는게 좋겠습니다. "
"933","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000269677","왼쪽가슴 부위가 통증이 간헐적으로 지속됩니다.찌릿찌릿 ...","왼쪽가슴 부위가 통증이 간헐적으로 지속됩니다.찌릿찌릿 해요.그러면 인상 써지고 순간 멈칫해요.만지면 약간의 통증있어요","안녕하세요, 하이닥 한방과 상담의 손원진 입니다왼쪽 가슴부위는 심장의 반응이 나타나기도 하는 곳입니다.  통증이 간헐적으로 지속된다면, 심장관련 검사를 받아보실 것을 권합니다. 만지면 약간 통증이 있다면, 가슴부위 , 등 근육의 오랜 뭉침도 같이 있을 수 있습니다.  침, 부항 치료를 통해 증상을 경감 시켜 보는 것도 도움이 될 둣합니다. 더욱 건강하시길 기원합니다. "
"934","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000232639","갑자기 숨을 쉴수 없을정도로 가슴의 통증","나이 57세 키 163 성별 여다름이 아니라 갑자기 숨을 쉴수 없을정도로 가슴이 답답해지거나 누워있을때 가슴의 통증을 느끼며숨이 쉬어지지 않을때가 있다고 하싶니다근레에 스트레스를 심하게 받는 일이 있기는 했습니다만 이것이 이증상들과 연관이 있을수도 있을까 해서요  그리고 혈압약과 고지혈증 약은 오래복용하셨고 당뇨약은 최근에 복용하십니다또 뇌혈관질환은 지금도 가끔치료 중이시며 뇌졸증도 앓고 계십니다","안녕하세요, 하이닥 한방과 상담의 최형석 입니다. 스트레스로 인해서 호흡곤란과 함께 가슴 통증이 올 수 있습니다. 일종의 화병으로 볼 수 있는데요 혹시 심전도 검사를 해본 뒤에 큰 문제가 없다면 스트레스 관리를 하면서 반응을 보는게 좋을 것 같습니다. 한의원에서 진단 및 치료를 받아보는 것도 추천 드립니다. 질문에 답변이 되었기를 바랍니다. 감사합니다. "
"935","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000357006"," 답답하고,맥박수가 올라가고 가슴이 막히는 것 같아요 ","업무에 관련해서 억울한 일을 당하면 답답하고,맥박수가 올라가고 가슴이 막히는 것 같아요 그냥 집에있을때도 게임을 하고 어딘가를 간다고생각하면 숨이 찹니다.","안녕하세요, 하이닥 정신건강의학과 상담의 배성범 입니다. 무의식에 깔려있는 기본적인 갈등(한, 원망)이 있는데다 억울한 일까지 당하면 정신적으로 감당할 수 있는 한계치를 넘어가신체증상으로 나타날 수 있습니다. 어딘가를 다치거나 상해서 아픈것과는 다르게 힘들지만역시 증상이기 때문에 치료를 받으면 좋아질 수 있습니다.  정신건강의학과 클리닉을 찾아가 전문의와 상담을 받아보세요. "
"936","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000318988","음식을 먹으면  자주체하고 머리도 조금 무겁고 가슴이  ...","음식을 먹으면  자주체하고 머리도 조금 무겁고 가슴이 답답합니다.지인이 양배추 추출물 영양제가 좋타는데 맞는말인가요?  여/48세/키152/56kg","안녕하세요, 하이닥 한방과 상담의 이재오 입니다. 민간요법은 민간요법일 뿐입니다.  물론 건강한 상태에서 건강에 도움이 될 수 있겠지만, 질환이 있는 상태에서는 치료가 우선입니다.  위 증상은 몸이 전반적으로 면역력이나 기운이 떨어져 있을 때도 나타날 수 있고, 목 어깨가 너무 굳어 아프면서 자율신경을 압박할 때도 나타날 수 있는 증상이므로 가까운 한방의료기관을 내원하셔서 상담을 해 보시길 추천드립니다.  감사합니다. "
"937","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000184999","가슴에 볼륨이 하나도 없어서 걱정인데 마른 몸에도 수술 가능할까요?","등이나 가슴이나 똑같아서 스트레스인 20대 중반 여성 입니다. 친구들은 너같은 몸이면 브라렛 착용해도 예쁘다고 위로하지만 뭐가 .. 뭐가 예쁜거죠.. 진심 볼륨이 하나도 없습니다 ㅜ 눈물나요. 가슴 수술을 꼭 하고싶은데 저같이 마르고 흉통이 크지않은 체형도 가슴을 풍만하게 만들 수 있는지 궁금해요. 저는 밑둘레가 65cm이고 aa컵입니다. 이제는 좀 볼륨있는 몸매가 되고싶어요.","안녕하세요, 하이닥 성형외과 상담의 박정일 입니다. 가슴 수술에 대해 문의주셨네요 . 가슴수술은 가능하나 흉곽이 작다면 보형물 크기에 한계가 있습니다. 정확한 진단을 위해서 병원에 내원해 전문의와 직접 상의해보시는 것을 권해드립니다. 답변이 도움이 되었길 바랍니다. 감사합니다. "
"938","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000229559","가슴통증","나이는 23살이고 키는 177 몸무게는 73정도입니다.제가 원래담배를 안폇엇는대 군대가서 담배를 배우고담배를 피다보니 6개월 가량 폇는대한달번?두달전부터 가슴통증이잇습니다가슴가운데가 찌르는듯한 통증? 주로 가슴을 활짝피거나 숨을 깊게 들이마실때 통증이 옵니다혹시 건강에 문제가 생긴건지 궁금합니다","안녕하세요, 하이닥 호흡기내과 상담의 진성림 입니다.  흉부 통증의 원인은 매우 많습니다. 따라서 임상 증상만 듣고서 정확한 흉부 통증의 원인을 알 수는 없습니다. 내과에 가셔서 단순 흉부 사진 촬영과 폐기능 검사를 받아 보시는 것이 좋을 것 같습니다. 질문에 답변이 되었기를 바랍니다. 감사합니다. "
"939","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000196245","호흡 곤란으로 가슴이 막 빨리 뛰면서 진정이 안돼요","일하다가 과호흡이왔었는데 한이틀간안정취하니까 괜찮아지더니 삼일째부터 가슴쪽에서통증이나타나고 속도안좋고 머리도 계속아파서 병원가서 심전도랑엑스레이랑 피검사했는데 정상이이어서 가슴뼈에염증이나서아픈거라고해서 약을처방받았는데 다음날자다가 갑자기호흡곤란이오고 가슴막 빨리뛸때도있고 잠잠할때도있고진정이안되요ㅠ계속 가슴쪽에서통증도있고 머리도아프고 갈증도계속나고 쉼쉬는것도불편해요왜이러는걸까요?","안녕하세요, 하이닥 상담의 김도연 입니다.  가슴뼈의 염증이라 함은 아마도 티체 증후군 (늑골연골염)을 말하는 듯 합니다만 그것만으로는 증상이 다 설명되지 않는 듯합니다.  질문자가 호소하는 증상으로 봐서는  간헐적인 흉통으로 사료됩니다.  기본적으로 과호흡증후군이 있는지 확인이 필요하며  심낭염, 부정맥, 갑상선 항진증, 갈색 세포종 등등과 그밖의 심리적문제 (불안장애등)이 있으므로  추가적으로 흉부 전산화 단층 촬영, 심장초음파, 피검사중에 호르몬검사등을 시행해 보실 필요가 있으리라 사료됩니다.  추가로 궁금하신 점이 있으면 문의 주십시요.  감사합니다. "
"940","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000383124","가슴쪽이 자꾸 따끔하는 느낌이드들고 하루에도 몇번씩 숨이가쁘고 숨쉬기힘들때가 있어요","가슴쪽이 자꾸 따끔하는 느낌이드들고 하루에도 몇번씩 숨이가쁘고 숨쉬기힘들때가 있어요롤러코스트를 타는것처럼 심장이 쿵하고 떨어지는 느낌이들고요..심전도로는 별이상이 없다고하는데 정말 괜찮은걸까걱정되요","안녕하세요, 하이닥 호흡기내과 상담의 진성림 입니다.  가슴이 자꾸 따끔거리는 느낌과 하루에도 수치례 숨쉬기가힘이 드는 증상이 있다면 호흡기내과에 가셔서 진료와 필요한 검사를 받아 보시는 것이 필요합니다. 심전도 만으로 정확한 원인을 알수가 없습니다. "
"941","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000085342","왼쪽 가슴의 압박감, 통증, 저림 등.. 검사결과는 정상..","수고 많으십니다 선생님..!
글이 조금 길지만, 꼭 좀 답변 부탁드립니다.

왼쪽 가슴에 너무 다양한 증상이
3달이상, 하루도 빠짐 없이 있습니다.
아침 저녁 구분없이 일어납니다.

위치는 명치에서 두세마디쯤 왼쪽 부분과
왼쪽젖꼭지에서 오른쪽으로 한두마디 부분이 주로 그렇구요..

빈도는 - 압박감, 불안감이 60%
손가락 하나로 누르거나 찌르는기분 30% 정도입니다..

그리고 이 증상은 매일은 아니지만 주 1-2회 정도,
저도 모르게 점점 숨을 조금만 들이쉬고 내쉬게 될때가 있는데, 이 상황이 몇분 지속되면 몽롱해지고 마치 심장이 멎는듯한 불안감과 함께 깹니다. (자다가도 이래서 깬적이 몇번 있습니다)

그때 의식적으로 심호흡을 크게하면 점점 가슴이
젖꼭지 부분부터 퍼져나가면서 저리고,
입이 마르는듯한 기분과함께 머리가 어지러워 집니다.

쓰러질것 같아서, 심호흡을 그만했습니다.



중형급 병원 순환기 내과에서
심장 초음파, 심전도, 흉부 엑스레이, 기본 혈액검사, 폐기능 검사 실시하였으나 아무 이상이 없다고 합니다.

단지, '맥박이 빠른편' / '심전도 상의 정상범위 내 이상'
(심전도 2글자 용어였는데 기억이 안나네요..)

그후, 한의원에서 자율신경계 검사인가? 했더니
머리와 왼쪽 가슴쪽이 붉게 이상하다고 나왔었는데
한의사분이 설명을 안해주시더군요...;

제가 어릴적부터 위장이 안좋았고,
1년전 내시경때 위와 십이지장 접합부가 약해서
담즙이 역류하는게 보인다고 했었는데

위 때문인가 싶어 최근 내시경 하였으나
담즙역류 증상도 거의 다 나았고, 내시경 깨끗하다고 합니다.

이렇듯 저는 할 수 있는 여러가지 검사를 해봤지만
정상이라고 하여, 손쓸 방법을 모르겠습니다..

주로 앉아서 공부 및 pc작업을 하다보니
일자목과 척추측만증(12도) 도 약간 있습니다.



폐질환인지, 뼈가 휘어서 물리적인 어떤 이유일지
감을 못잡겠습니다.

엑스레이도 찍었지만,

저선량 CT 라던지,, 놓칠 수 있을만한 부분
제가 어떤 검사를 더 받아봐야할까요 .. 힘듭니다 ㅠㅠ","안녕하세요.  하이닥 가정의학과 상담의 조성환 입니다. 가슴통증의 원인에는 주로 심장이나 폐, 소화기 질환이 있으며 근육이나 뼈에 이상이 있는 경우도 있습니다. 지금의 가슴통증은 아침저녁 구분이 없고, 유발원인이 뚜렷하지 않아 비전형적이라 할 수 있습니다.  이런 경우 검사를 해봐도 장기의 심각한 이상은 발견할 수 없는 경우가 있습니다.  현재처럼 비전형적인 가슴통증은 확실한 원인을 찾기 힘든 경우가 많으며, 불안증이나 공황장애도 원인이 될 수 있습니다. 따라서 이에 대한 치료를 시도해보는 것도 도움이 되리라 생각됩니다. "
"942","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000256449","22살 남 173센치 60킬로그램인데요 가슴중앙에 바늘 ...","22살 남 173센치 60킬로그램인데요 가슴중앙에 바늘로 찌르듯이 이픈거는 이유가 뭔가요?","안녕하세요, 하이닥 마취통증의학과 상담의 최종환 입니다. 가슴통증의 원인을 보면1.  늑골의 문제, 늑막질환,늑골의 근육과 인대, 늑간신경에서 유발되는 통증--가장많은 원인2.  폐,기관지질환3.  심장질환4.  식도질환에 의한 통증등으로 분류할수 있습니다. 나이나 체중을보면 폐나 심장의 문제는 아닌것같으므로 늑간신경이나 인대의 문제일 수가 많으므로 스트레칭과 운동으로 가볍게 가슴근육을 잘 풀어주시기 바랍니다.  그래도 통증이 지속되면 통증의학과에 방문하여 상담하시기 바랍니다. 감사합니다. "
